date,total_sales,dcoilwtico,total_onpromotion,is_payday,post_earthquake,weeks_since_eq,eq_effect,is_holiday,holiday_type_Additional,holiday_type_Bridge,holiday_type_Celebrated,holiday_type_Event,holiday_type_Holiday,holiday_type_Transfer,holiday_type_Work Day,holiday_type_nan
2015-06-09,623725.1071692,60.15,3216,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-10,641435.3719983,61.36,5373,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-11,510019.1489275,60.74,1369,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-12,606616.000975,59.96,6500,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-13,840727.775905,,1564,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-14,967745.7218685,,2239,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-15,666557.1317587,59.53,1495,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-16,672637.824072,60.01,3629,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-17,677171.157112,59.89,8606,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-18,556155.0391433,60.41,1775,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-19,659233.5706609,59.62,6748,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-20,936951.654373,,1586,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-21,790568.421132,,2389,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-22,701208.22895,60.01,1617,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-23,640322.326029,61.05,3756,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-06-24,643411.714061,60.01,9265,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-25,518700.9558973,59.59,1154,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-06-26,593299.460788,59.41,6213,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-27,831492.4641955,,1166,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-28,976563.5890657,,1994,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-29,639072.192193,58.34,1006,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-06-30,669548.425059,59.48,2927,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-01,885953.200992,56.94,8448,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-02,705642.2820965,56.93,1306,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-03,772773.3939200001,56.93,6484,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-07-04,1018541.84294,,1252,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-05,982427.6819,,2065,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-06,754949.70914,52.48,1033,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-07,654821.0515315,52.33,2971,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-08,732992.130029,51.61,8236,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-09,605032.4963965,52.76,1214,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-10,643986.381178,52.74,6406,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-11,794984.703157,,1137,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-12,898731.936734,,1942,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-13,647967.077874,52.19,1009,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-14,601452.258023,53.05,2851,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-15,664505.1001790001,51.4,8255,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-16,584042.727022,50.9,1225,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-17,653452.17114,50.88,6503,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-18,826353.336031,,1126,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-19,894707.299378,,1938,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-20,685961.243972,50.11,1357,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-21,607836.498977,50.59,3157,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-22,631385.408886,49.27,8415,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-23,541511.421067,48.11,1482,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-07-24,635244.2449785,47.98,6714,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-07-25,797427.520942,,1529,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-07-26,875032.0362592,,2383,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-27,652999.1942961001,47.17,1466,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-28,594977.6665523,47.97,3408,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-29,625449.98155,48.77,8747,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-30,543393.592625,48.53,1662,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-07-31,695083.4489723,47.11,7021,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-01,1044894.790061,,1448,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-02,1043495.475018,,2194,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-03,811119.83411,45.25,1405,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-04,726613.35811,45.75,3489,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-05,724346.594,45.13,8919,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-08-06,583375.211759,44.69,1529,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-07,663326.5180703,43.87,6744,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-08,784099.215997,,1436,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-09,679410.125135,,2287,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-10,785477.934216,44.94,1389,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-08-11,668280.357956,43.11,3358,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-12,678064.7316857,43.22,7917,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-13,557859.477954,42.27,1482,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-14,734484.205049,42.45,6748,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-15,936339.026059,,1434,True,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-08-16,913846.62503,,2166,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-17,694747.161863,41.93,1393,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-18,629475.6430527,42.58,3316,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-19,653733.3600063,40.75,7781,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-20,569443.704073,41.0,1511,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-21,653281.208151,40.45,7086,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-22,803270.157597,,1653,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-23,865755.397429,,2412,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-24,681575.9899773,38.22,1491,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-08-25,624698.33755,39.15,3525,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-26,640075.9908365,38.5,8142,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-27,548043.327354,42.47,1462,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-28,635737.2322,45.29,6846,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-29,876953.096934,,1484,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-30,975697.601858,,2310,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-08-31,776152.5521897,49.2,1257,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-01,906549.992952,45.38,3595,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-02,879033.0925,46.3,8161,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-03,707093.042,46.75,2241,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-04,736395.302632,46.02,7802,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-05,1052868.394291,,2570,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-06,1147642.583011,,3486,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-07,767382.7769737,46.02,2391,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-08,677312.236066,45.92,4385,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-09,705633.4998935,44.13,8964,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-10,577743.795026,45.85,2597,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-11,651330.167952,44.75,7873,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-12,921524.436013,,2572,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-13,1023345.318906,,3511,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-14,688405.190061,44.07,2433,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-15,682134.3540295,44.58,4657,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-16,742089.667998,47.12,9156,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-17,593577.802125,46.93,2563,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-18,653805.874946,44.71,7943,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-19,935893.481059,,2727,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-20,1037532.860693,,3551,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-21,717725.376959,46.67,2517,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-22,641914.7389995,46.17,4480,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-23,690419.721922,44.53,9189,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-24,557321.610921,44.94,2352,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-25,646083.8750635,45.55,7739,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-26,890486.060145,,2486,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-27,1018062.963565,,3382,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-28,671261.0640092,44.4,2245,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-09-29,609130.6581453,45.24,4278,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-09-30,711182.539054,45.06,9027,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-01,796340.858947,44.75,2231,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-02,830719.387744,45.54,7801,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-03,1179376.177625,,2220,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-04,1234130.938595,,3011,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-05,809524.837996,46.28,1990,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-06,696169.275967,48.53,3989,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-07,720562.330573,47.86,8798,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-10-08,603066.030064,49.46,2042,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-09,873934.7190479999,49.67,7815,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-10-10,867556.973019,,1969,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-11,973329.203973,,2852,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-12,721634.5721813,47.09,1864,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-13,585141.5538577,46.7,3899,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-14,688198.106351,46.63,8778,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-15,577952.197162,46.38,1289,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-16,693829.351874,47.3,6959,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-17,958052.958031,,1355,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-18,1071477.102879,,2212,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-19,699259.488037,45.91,1166,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-20,660308.361186,45.84,3039,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-21,672847.3460333,45.22,7950,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-22,547020.0469813,44.9,1019,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-23,639040.6062,43.91,6519,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-24,859950.710621,,915,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-25,1018783.141953,,1822,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-26,649914.352338,43.19,842,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-27,587066.101075,43.21,2944,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-28,599388.1222552,45.93,7811,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-29,511860.0689186,46.02,1392,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-30,635875.8911987,46.6,7060,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-10-31,915956.851878,,1667,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-01,819250.388037,,2621,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-02,762549.794932,46.12,1715,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-11-03,1033439.132986,47.88,3898,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-11-04,855494.43996,46.32,9041,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-05,649662.670907,45.27,1872,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-06,671145.788057,44.32,7448,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-11-07,929723.344157,,1881,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-11-08,1077361.9559685,,2868,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-09,683644.901987,43.87,1707,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-10,623529.1790699,44.23,3788,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-11-11,689746.212316,42.95,8741,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-11-12,506937.6640027,41.74,1777,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-11-13,626674.025055,40.69,7175,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-14,867597.332909,,2300,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-15,1056159.462651,,3508,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-16,716508.7092175,41.68,2524,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-17,618919.988059,40.73,4525,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-18,683954.18795,40.75,9935,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-19,560452.567301,40.55,2888,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-20,665619.668251,39.39,8109,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-21,863726.8816559,,2473,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-22,1015844.2849005,,3537,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-23,696685.460932,39.27,2307,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-24,612710.200935,40.89,4508,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-25,658917.83013,41.22,9548,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-26,530358.330027,41.22,2134,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-27,645087.0350447,40.57,7812,False,0,0,0.0,True,False,False,False,True,False,False,False,False
2015-11-28,850596.003884,,2432,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-29,1070619.802932,,3235,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-11-30,762036.1239965,40.43,2190,True,0,0,0.0,True,False,False,False,True,False,False,False,False
2015-12-01,857620.9426407,40.58,5121,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-02,867269.5758400001,39.93,10113,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-03,676883.031992,41.08,2513,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-04,749354.1319635,40.0,8073,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-05,966202.367876,,2404,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2015-12-06,1143119.31945,,3188,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-12-07,822334.708983,37.64,2031,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-08,712569.16983,37.46,4241,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2015-12-09,747893.782087,37.16,9603,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-10,657427.1785246,36.76,2013,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-11,708392.807819,35.65,7574,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-12,915667.884291,,2179,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-13,1059425.4213405,,2924,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-14,811613.7221567,36.31,1672,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-15,779809.953397,37.32,5965,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-16,859930.249129,35.55,11274,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-17,809809.748717,34.98,2120,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-18,893569.902701,34.72,7493,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-19,1095523.5178683,,2231,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-20,1175416.9636673,,3037,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-21,1072887.476889,34.55,1811,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2015-12-22,1141861.90926,36.12,4122,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2015-12-23,1196146.056374,36.76,9276,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2015-12-24,1083680.315238,37.62,1838,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2015-12-26,946725.190766,,1725,False,0,0,0.0,True,True,False,False,False,False,False,False,False
2015-12-27,837714.129168,,2582,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-28,789684.9127821,36.36,1316,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-29,870762.025758,37.88,3848,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-30,1030043.735764,36.59,9068,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2015-12-31,964641.5415009999,37.13,1638,True,0,0,0.0,True,True,False,False,False,False,False,False,False
2016-01-01,16433.394,37.13,159,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2016-01-02,1066677.424862,,1832,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-03,1226735.719895,,2936,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-04,955956.875097,36.81,1741,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-05,835320.439089,35.97,3950,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-06,821685.655923,33.97,8959,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-07,653504.3669428,33.29,1998,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-08,713608.3341557,33.2,7235,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-09,989209.458148,,1793,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-10,1094693.83696,,2700,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-11,705495.240963,31.42,1467,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-12,647058.461085,30.42,3683,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-13,660045.317135,30.42,8823,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-14,561972.62307,31.22,1917,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-15,671027.100027,29.45,7696,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-16,959827.146436,,2282,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-17,1057997.343303,,3141,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-18,709784.229951,29.45,2201,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-19,630929.75099,28.47,4738,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-20,738744.013045,26.68,10589,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-21,552820.7690359,29.55,940,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-22,648431.428037,32.07,6542,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-23,906754.833923,,924,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-24,980927.7570135,,1964,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-25,658090.687097,30.31,782,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-26,609465.787904,29.54,3075,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-27,647254.67807,32.32,8217,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-28,533709.8489592,33.21,2483,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-29,660492.758086,33.66,8261,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-30,969938.376831,,2791,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-01-31,1093211.2294,,3759,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-01,872063.3148838,31.62,2805,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-02,765233.207779,29.9,4924,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-03,772360.939004,32.29,9935,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-04,650328.166941,31.63,3326,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-05,768586.5079877,30.86,9244,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-06,941954.07605,,3667,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-07,697791.630994,,4184,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-08,636542.677274,29.71,3245,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2016-02-09,746939.64016,27.96,5542,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2016-02-10,790988.713851,27.54,10965,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-11,646376.371075,26.19,5650,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-12,698152.0698755,29.32,11248,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-13,859023.0269945,,6018,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-14,940214.498527,,6966,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-15,746671.290005,29.32,5744,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-16,719111.88609,29.05,6223,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-17,723794.722013,30.68,11241,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-18,570072.678149,30.77,3949,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-19,672510.133621,29.59,9501,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-20,883790.2212395,,4278,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-21,991384.2700283,,5431,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-22,698907.63622,31.37,4009,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-23,641329.0610941,31.84,6027,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-24,675573.377814,30.35,11117,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-25,557959.327812,31.4,3236,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-26,641922.8016649,31.65,9782,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-27,916704.0687289999,,5172,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-28,994502.727301,,6156,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-02-29,726619.7578255,32.74,3956,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-01,897927.643296,34.39,6666,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-02,878452.364907,34.57,11706,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2016-03-03,671564.7523075,34.56,3490,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-04,747546.7958183,35.91,9322,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-05,1028620.677053,,3909,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-06,1078958.5091855,,4730,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-07,738126.524119,37.9,3446,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-08,642291.3448895,36.67,5398,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-09,694645.8489091,37.62,10754,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-10,572491.856825,37.77,3430,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-11,664893.5129268001,38.51,9111,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-12,898101.109871,,3825,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-13,954980.3301475,,4613,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-14,668066.393105,37.2,3453,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-15,668186.702459,36.32,5709,True,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-16,739805.377693,38.43,10828,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-17,580452.5319757,40.17,4979,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-18,666756.8191527,39.47,9539,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-19,895038.512068,,4430,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-20,929605.582019,,5296,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-21,690469.800941,39.91,4119,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-22,622695.8369947,41.45,5900,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-23,714881.17408,38.28,11249,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-24,660489.8450025,38.14,2340,False,0,0,0.0,False,False,False,False,False,False,False,False,True
2016-03-25,633524.200062,38.14,7584,False,0,0,0.0,True,False,False,False,False,True,False,False,False
2016-03-26,800133.5174955,,2400,False,0,0,0.0,False,False,False,False,False,False,False,False,True
